id,deep
102021,45
102026,18
102030,20
102035,38
102039,78
102044,103
102045,94
102047,37
102048,142
102056,81
102062,57
102080,68
102082,26
102085,178
102092,32
102093,32
102095,75
102096,161
102098,47
102099,91
102100,37
102101,158
102104,29
102105,54
102108,74
102117,67
102120,229
102121,46
102123,47
102124,156
102129,83
102130,71
102132,61
102133,72
102142,76
102144,35
102147,90
102149,62
102152,25
102158,79
102160,181
102162,93
102172,62
102175,43
102183,49
102195,24
102205,62
102207,17
102218,35
102221,30
102234,79
102235,104
102236,53
102246,117
102248,78
102249,50
102250,54
102258,63
102259,115
102269,59
102275,41
102280,79
102283,62
102286,92
102287,66
102308,36
102313,36
102323,12
102325,36
102330,102
102332,54
102333,40
102335,103
102341,51
102343,135
102347,93
102348,96
102350,29
102356,23
102357,63
102363,33
102372,65
102374,65
102376,110
102377,90
102379,81
102387,89
102395,36
102400,176
102418,30
102423,65
102426,70
102440,130
102445,127
102447,39
102448,35
102451,146
102454,82
102458,46
102460,81
102464,54
102475,70
102477,50
102483,24
102485,62
102490,143
102492,77
102501,155
102504,39
102516,26
102520,37
102523,157
102558,62
102559,117
102568,42
102570,32
102571,142
102582,139
102583,56
102585,54
102590,29
102591,128
102596,97
102599,82
102605,108
102607,137
102609,131
102611,38
102615,40
102618,52
102627,116
102628,60
102642,43
102646,86
102651,40
102660,349
102662,122
102663,33
102667,40
102671,60
102674,42
102684,64
102687,83
102690,57
102700,26
102703,40
102708,48
102711,57
102712,87
102726,85
102727,12
102728,61
102731,67
102733,98
102734,65
102737,72
102740,141
102742,57
102747,36
102749,174
102758,108
102761,82
102762,41
102763,30
102764,90
102769,81
102775,71
102777,69
102778,68
102779,123
102780,65
102786,166
102791,90
102803,45
102810,41
102813,108
102814,48
102815,67
102843,29
102844,375
102846,100
102848,22
102849,59
102854,42
102858,33
102861,113
102869,106
102873,39
102875,17
102877,66
102878,52
102884,81
102888,84
102900,88
102906,60
102911,38
102920,41
102933,35
102937,136
102938,44
102939,44
102952,44
102953,53
102955,51
102957,130
102959,97
102964,65
102965,91
102966,68
102967,24
102968,49
102970,47
102978,26
102986,54
103003,69
103010,129
103012,123
103019,77
103020,120
103022,107
103028,98
103029,38
103036,51
103045,149
103046,18
103052,66
103054,42
103055,80
103057,65
103060,70
103066,148
103069,76
103070,126
103073,135
103075,92
103082,85
103092,56
103095,67
103096,18
103100,133
103102,92
103121,28
103130,99
103134,33
103140,57
103145,18
103148,61
103149,60
103152,427
103170,84
103172,65
103178,92
103180,63
103183,86
103184,109
103205,117
103218,19
103222,90
103236,68
103245,113
103247,29
103248,31
103249,160
103254,53
103255,44
103257,20
103265,51
103268,122
103270,67
103271,53
103273,124
103274,91
103276,60
103278,34
103279,67
103281,73
103287,74
103291,131
103295,46
103297,56
103298,24
103300,53
103309,70
103310,79
103311,55
103312,120
103316,100
103317,134
103326,60
103330,67
103332,52
103343,129
103347,118
103362,27
103364,61
103365,66
103368,75
103372,62
103396,137
103397,94
103402,116
103418,40
103419,32
103420,36
103422,64
103424,29
103431,70
103437,69
103438,84
103439,65
103441,33
103442,93
103443,59
103461,41
103469,191
103479,104
103480,138
103481,138
103482,68
103490,160
103492,46
103497,17
103499,79
103500,224
103501,32
103505,117
103515,67
103525,115
103527,65
103530,29
103533,54
103535,75
103536,55
103538,93
103541,99
103543,71
103544,233
103550,37
103555,129
103557,41
103574,77
103584,100
103589,28
103590,30
103597,157
103601,76
103607,64
103608,84
103613,25
103619,90
103625,117
103626,83
103632,89
103633,62
103637,59
103655,61
103657,82
103659,69
103665,34
103666,38
103676,117
103687,37
103694,59
103698,58
103701,161
103713,31
103720,71
103722,30
103724,97
103725,77
103727,57
103730,90
103732,48
103735,45
103736,127
103756,128
103762,66
103767,27
103772,39
103793,28
103798,26
103807,189
103808,30
103810,134
103812,74
103816,42
103822,46
103823,72
103828,125
103830,60
103831,123
103833,116
103840,56
103845,27
103846,100
103852,46
103856,63
103857,34
103858,45
103864,62
103865,75
103867,90
103869,35
103871,44
103875,32
103879,56
103880,94
103881,14
103884,29
103890,32
103892,41
103893,69
103897,104
103901,36
103905,81
103906,39
103907,58
103909,62
103910,70
103913,78
103939,39
103944,38
103951,67
103961,24
103966,39
103970,35
103973,41
103975,38
103977,58
103987,71
103991,82
103994,70
103995,80
104004,47
104005,80
104010,51
104014,36
104017,80
104020,48
104023,100
104030,48
104035,25
104038,63
104044,42
104056,170
104066,169
104076,48
104079,48
104081,69
104082,33
104085,161
104087,138
104088,102
104089,164
104091,152
104096,96
104097,49
104099,98
104104,82
104107,84
104112,62
104119,54
104121,28
104123,38
104131,19
104135,66
104139,49
104150,118
104172,34
104176,48
104183,6
104193,104
104194,45
104200,103
104206,120
104208,166
104209,47
104221,67
104222,191
104224,115
104231,94
104237,129
104245,48
104248,25
104249,58
104250,109
104256,166
104257,145
104259,16
104264,65
104270,68
104272,142
104275,95
104286,81
104312,28
104317,181
104321,93
104327,75
104329,47
104333,49
104346,178
104352,42
104367,24
104371,32
104374,63
104376,80
104381,69
104387,81
104388,23
104394,41
104397,148
104402,36
104404,63
104415,84
104423,60
104424,100
104428,77
104429,192
104431,82
104434,203
104436,66
104440,80
104443,77
104444,120
104448,81
104451,60
104462,35
104467,54
104470,165
104480,80
104483,45
104487,79
104488,41
104489,151
104491,62
104500,50
104502,72
104503,49
104505,42
104509,27
104517,71
104524,54
104526,72
104527,29
104531,60
104532,146
104536,25
104544,137
104572,32
104581,65
104589,53
104590,112
104592,145
104593,205
104595,124
104598,24
104599,36
104600,76
104601,31
104604,119
104608,98
104610,188
104612,181
104616,69
104618,23
104624,107
104630,58
104633,111
104640,36
104652,47
104657,60
104661,68
104665,92
104674,135
104686,135
104693,30
104694,53
104695,40
104696,18
104702,160
104703,33
104707,67
104713,81
104715,43
104718,44
104727,32
104732,53
104736,111
104739,126
104740,101
104744,105
104745,69
104750,124
104756,68
104757,206
104771,130
104779,96
104781,34
104783,42
104788,38
104803,159
104808,68
104809,114
104816,92
104817,83
104819,72
104820,90
104822,75
104824,36
104826,75
104841,55
104850,25
104858,35
104863,60
104867,58
104886,104
104900,37
104902,182
104907,68
104909,103
104910,79
104912,39
104917,45
104918,48
104920,82
104921,56
104925,81
104927,50
104931,86
104932,41
104940,39
104941,107
104942,65
104944,30
104946,108
104948,63
104950,112
104951,148
104952,49
104956,52
104957,34
104958,58
104959,54
104961,62
104969,47
104971,80
104976,106
104979,117
104984,89
104987,61
104989,43
104990,35
104993,38
104996,100
105000,50
105004,32
105007,25
105011,71
105012,102
105014,53
105023,45
105024,92
105026,45
105027,30
105031,83
105037,120
105038,64
105039,68
105040,48
105041,98
105046,67
105050,36
105054,90
105055,273
105067,72
105077,93
105081,259
105082,63
105088,53
105095,32
105097,34
105106,68
105114,112
105116,161
105118,49
105121,66
105126,43
105131,115
105139,58
105142,109
105149,9
105152,135
105159,140
105166,78
105169,103
105181,66
105183,74
105184,115
105186,104
105187,60
105189,24
105191,85
105194,129
105199,111
105200,132
105208,26
105209,152
105210,39
105213,65
105216,27
105217,30
105228,36
105232,130
105233,80
105245,125
105248,50
105258,78
105260,40
105264,62
105273,170
105274,86
105275,124
105278,76
105287,85
105290,86
105292,69
105293,138
105307,70
105313,217
105318,83
105347,56
105355,69
105361,70
105362,52
105363,53
105372,28
105373,34
105383,29
105393,70
105395,70
105403,39
105408,101
105409,47
105411,115
105417,63
105427,50
105428,63
105432,41
105439,57
105440,104
105444,55
105450,44
105458,45
105464,47
105466,75
105469,42
105470,46
105471,32
105476,126
105477,56
105480,23
105482,214
105486,78
105488,56
105489,45
105491,43
105499,65
105503,14
105509,33
105524,77
105526,62
105529,64
105555,27
105561,141
105566,45
105570,51
105573,45
105574,53
105584,68
105585,58
105587,80
105588,38
105589,87
105593,47
105595,39
105596,84
105597,70
105599,109
105601,37
105605,62
105606,99
105607,90
105610,58
105612,77
105631,66
105637,48
105660,101
105673,71
105685,71
105686,48
105688,80
105700,156
105702,205
105703,88
105704,35
105705,54
105708,43
105717,103
105718,58
105722,50
105727,95
105751,152
105759,21
105766,35
105774,30
105776,51
105778,60
105779,17
105781,78
105793,112
105794,59
105806,104
105815,123
105816,61
105821,51
105822,48
105831,187
105834,57
105838,57
105845,120
105847,137
105868,48
105870,87
105872,73
105875,83
105878,21
105887,18
105891,56
105899,48
105903,42
105904,43
105907,43
105910,49
105920,168
105923,102
105929,79
105932,99
105936,48
105939,59
105942,137
105944,54
105947,26
105948,35
105952,88
105953,47
105956,26
105957,76
105959,234
105961,29
105963,92
105967,25
105969,78
105973,77
105974,154
105977,95
105982,141
105986,47
105990,77
105993,48
105994,47
106002,63
106006,60
106027,94
106040,63
106048,34
106061,105
106066,41
106070,60
106073,97
106074,64
106075,73
106077,43
106080,125
106084,36
106094,85
106102,324
106105,69
106106,49
106110,27
106112,148
106125,54
106130,21
106135,69
106137,58
106139,23
106144,61
106161,78
106170,16
106171,40
106173,41
106176,92
106180,83
106183,176
106186,47
106188,49
106189,45
106194,37
106195,80
106199,47
106200,59
106201,45
106226,32
106228,58
106237,21
106238,39
106240,49
106247,50
106252,31
106253,59
106260,53
106261,62
106265,130
106270,61
106276,65
106277,51
106278,93
106280,87
106286,91
106291,106
106298,29
106300,74
106302,67
106304,73
106316,40
106319,30
106329,61
106334,68
106336,54
106340,43
106346,34
106350,21
106356,68
106365,41
106370,58
106374,75
106380,40
106383,56
106384,57
106385,41
106387,30
106390,142
106397,134
106398,68
106413,117
106414,95
106424,89
106438,21
106439,38
106443,26
106452,73
106454,85
106456,62
106457,65
106459,172
106461,54
106462,64
106464,79
106473,50
106486,63
106487,63
106489,89
106494,226
106497,97
106504,71
106505,46
106506,65
106508,99
106509,144
106514,72
106517,80
106521,91
106525,81
106526,97
106536,133
106540,62
106547,64
106552,69
106553,80
106557,68
106560,34
106561,113
106562,60
106563,52
106567,67
106575,51
106576,89
106588,35
106620,50
106634,87
106637,39
106639,63
106643,110
106644,49
106645,67
106654,87
106657,52
106658,65
106662,113
106663,284
106664,62
106668,69
106673,64
106684,63
106691,123
106695,40
106698,57
106702,68
106704,31
106706,37
106710,104
106722,129
106728,22
106733,19
106746,71
106755,105
106756,49
106757,79
106762,41
106764,67
106766,88
106769,17
106770,67
106783,125
106795,73
106798,59
106800,71
106806,40
106807,72
106808,46
106815,21
106823,84
106828,61
106829,21
106830,37
106834,86
106835,33
106838,21
106840,28
106841,49
106845,29
106852,61
106854,68
106859,16
106864,62
106869,40
106870,55
106872,12
106887,73
106890,92
106895,123
106903,54
106908,41
106910,54
106919,126
106923,56
106939,40
106946,103
106953,32
106958,45
106975,103
106980,66
106981,29
106982,33
106983,56
106987,108
107017,26
107020,106
107023,54
107026,78
107032,65
107040,60
107045,25
107046,76
107047,70
107052,94
107057,27
107058,43
107059,82
107062,22
107065,55
107066,32
107068,109
107078,34
107082,44
107098,84
107108,59
107109,25
107111,52
107114,143
107116,103
107117,30
107120,55
107121,43
107122,141
107124,29
107128,26
107129,47
107139,127
107141,66
107146,90
107156,62
107157,115
107160,133
107161,94
107167,54
107195,61
107200,49
107214,60
107221,40
107225,35
107228,37
107236,93
107240,38
107247,80
107248,69
107251,120
107254,41
107255,42
107257,43
107264,48
107265,132
107276,90
107277,53
107279,62
107289,39
107290,100
107295,72
107300,67
107313,49
107318,24
107321,197
107327,69
107330,45
107331,118
107337,96
107340,31
107343,58
107344,49
107346,94
107349,117
107354,47
107359,49
107360,66
107365,49
107366,103
107372,165
107383,25
107390,242
107391,24
107402,196
107407,49
107408,338
107411,18
107414,61
107415,75
107421,47
107431,124
107432,140
107434,63
107437,156
107438,66
107443,78
107444,92
107445,70
107446,44
107447,237
107449,102
107455,14
107460,137
107467,129
107478,57
107486,63
107490,58
107510,51
107516,35
107528,32
107529,38
107530,32
107533,59
107536,125
107542,52
107544,60
107546,124
107547,72
107548,25
107553,51
107554,82
107563,84
107565,53
107566,136
107571,52
107577,38
107582,88
107583,83
107585,42
107589,47
107595,42
107603,133
107614,111
107615,78
107625,40
107626,55
107631,49
107638,98
107639,75
107643,42
107645,48
107646,37
107653,53
107654,50
107655,54
107674,118
107675,58
107678,91
107679,95
107680,159
107682,93
107686,88
107688,53
107693,58
107697,59
107699,49
107701,100
107702,51
107703,73
107707,37
107711,135
107712,56
107713,56
107720,37
107722,74
107742,78
107754,36
107765,94
107768,79
107770,36
107781,55
107787,102
107788,22
107790,96
107791,155
107793,53
107800,113
107810,139
107822,77
107835,71
107836,34
107849,27
107851,92
107861,31
107870,38
107884,71
107888,66
107895,74
107897,74
107898,82
107905,31
107907,15
107910,59
107911,151
107912,63
107914,64
107931,82
107938,99
107941,101
107943,105
107951,23
107960,39
107969,42
107972,118
107976,81
107978,41
107988,77
107991,69
107992,37
107993,42
108007,111
108008,83
108010,40
108012,52
108013,151
108014,26
108019,126
108021,99
108025,14
108031,79
108034,56
108035,129
108037,122
108043,92
108067,33
108079,24
108081,23
108084,88
108091,105
108092,43
108093,56
108104,32
108105,77
108106,39
108107,51
108110,93
108111,88
108112,59
108119,93
108122,79
108144,82
108146,50
108153,83
108156,38
108157,29
108163,43
108164,160
108171,13
108174,100
108181,65
108182,70
108183,70
108191,34
108204,91
108216,100
108217,73
108218,104
108219,128
108220,43
108226,120
108228,46
108232,88
108234,139
108235,42
108236,63
108239,60
108241,54
108246,63
108247,175
108253,77
108255,67
108256,69
108258,111
108259,51
108260,76
108263,93
108274,168
108278,97
108292,53
108304,121
108306,53
108312,27
108314,81
108315,52
108318,43
108320,101
108329,41
108332,77
108336,76
108342,61
108343,68
108346,49
108347,59
108355,31
108357,82
108360,141
108361,105
108372,42
108376,74
108390,44
108394,61
108408,43
108409,68
108415,16
108416,71
108418,197
108423,60
108424,40
108427,45
108431,48
108434,85
108437,48
108439,96
108443,93
108444,95
108451,56
108454,56
108464,71
108474,37
108479,52
108480,24
108484,17
108486,63
108487,66
108490,104
108492,132
108493,36
108498,63
108500,99
108501,80
108506,34
108508,87
108509,74
108510,99
108512,60
108513,30
108514,95
108515,93
108517,74
108523,161
108529,41
108532,61
108545,130
108573,95
108582,48
108584,12
108585,117
108588,190
108591,51
108594,39
108601,47
108602,62
108603,83
108605,82
108607,43
108608,104
108609,48
108614,65
108617,24
108618,38
108624,89
108626,69
108633,2
108636,50
108641,96
108656,29
108668,31
108671,21
108672,38
108673,429
108674,31
108691,40
108692,89
108695,37
108697,86
108699,133
108702,64
108703,79
108708,51
108709,28
108723,33
108728,38
108729,37
108730,137
108731,107
108750,18
108751,68
108752,48
108764,30
108766,121
108768,61
108774,46
108775,56
108776,17
108778,26
108779,46
108789,86
108791,142
108793,78
108795,82
108797,19
108799,86
108813,27
108817,69
108819,37
108824,18
108826,299
108828,73
108829,51
108835,64
108837,81
108843,42
108844,38
108847,262
108849,18
108850,114
108852,79
108854,74
108856,21
108857,27
108859,29
108862,83
108868,42
108869,22
108870,26
108871,38
108872,82
108875,11
108877,17
108879,34
108885,28
108887,96
108888,51
108889,45
108891,21
108893,36
108894,64
108895,31
108899,39
108900,63
108906,41
108909,85
108911,81
108919,123
108925,35
108928,70
108937,39
108940,47
108941,59
108946,57
108955,45
108957,48
108958,33
108963,77
108970,72
108973,80
108977,29
108980,33
108988,40
108991,65
108993,119
108998,35
109001,52
109002,52
109004,14
109005,72
109007,39
109024,182
109028,49
109039,25
109040,20
109041,164
109043,24
109046,55
109052,75
109053,71
109055,97
109057,86
109063,53
109065,124
109069,111
109070,51
109079,65
109082,58
109085,28
109088,62
109096,23
109097,54
109099,43
109104,133
109110,65
109111,143
109113,43
109116,98
109118,34
109122,134
109123,128
109129,33
109130,73
109132,14
109139,36
109142,58
109147,95
109153,16
109154,95
109156,124
109157,53
109166,85
109170,30
109173,64
109174,66
109178,83
109181,92
109184,70
109185,85
109188,82
109191,50
109198,45
109209,56
109211,131
109220,31
109221,107
109224,15
109231,47
109236,45
109245,30
109246,78
109247,54
109253,73
109257,21
109262,106
109265,62
109274,70
109275,66
109276,67
109278,83
109282,52
109283,105
109284,22
109292,155
109296,32
109298,62
109299,63
109304,40
109307,131
109308,17
109309,43
109326,54
109332,64
109334,78
109352,20
109357,82
109364,51
109370,105
109376,108
109378,69
109379,28
109380,147
109383,46
109385,52
109386,56
109387,83
109388,28
109390,33
109391,91
109396,73
109400,60
109416,45
109422,92
109425,38
109431,90
109434,62
109441,69
109442,29
109446,47
109447,87
109450,26
109464,67
109483,82
109484,99
109485,33
109492,73
109501,49
109509,35
109530,68
109532,14
109535,204
109541,71
109546,83
109549,76
109551,81
109555,80
109556,69
109574,125
109586,74
109599,58
109601,59
109602,18
109603,64
109604,30
109605,84
109606,52
109611,11
109616,69
109617,46
109623,80
109625,54
109627,26
109630,53
109639,92
109643,123
109644,50
109649,24
109656,87
109658,71
109671,92
109675,49
109685,15
109690,13
109691,75
109692,37
109701,48
109707,53
109710,73
109718,43
109728,42
109729,40
109730,49
109732,76
109733,38
109746,51
109750,30
109754,41
109755,78
109756,38
109760,74
109770,68
109772,110
109774,49
109779,62
109781,56
109782,112
109785,38
109786,74
109790,41
109807,42
109809,47
109815,79
109816,33
109819,64
109826,42
109828,75
109831,25
109842,81
109849,109
109851,35
109852,73
109853,58
109854,34
109855,2
109856,24
109857,97
109858,19
109866,76
109868,65
109876,24
109886,107
109890,122
109896,63
109898,27
109901,137
109906,91
109914,41
109919,84
109921,63
109927,15
109929,32
109931,100
109937,73
109943,104
109944,101
109945,23
109951,78
109953,22
109955,107
109957,43
109958,55
109962,88
109967,212
109980,79
109982,22
109989,22
110002,26
110005,109
110008,154
110010,41
110017,41
110023,43
110024,74
110027,84
110031,52
110033,37
110044,37
110066,75
110074,102
110081,125
110087,16
110090,61
110096,102
110097,62
110100,96
110107,61
110108,84
110110,55
110120,121
110140,26
110147,68
110149,114
110158,24
110175,68
110182,97
110189,47
110191,13
110193,83
110199,52
110201,107
110208,66
110211,52
110212,101
110215,48
110216,101
110219,74
110220,32
110226,55
110228,62
110230,84
110232,86
110235,41
110239,69
110240,102
110241,178
110242,49
110244,101
110248,62
110250,81
110259,29
110261,29
110268,77
110269,122
110273,88
110275,33
110276,135
110278,80
110279,49
110281,71
110283,45
110286,88
110292,45
110299,67
110303,32
110304,42
110308,79
110326,76
110327,72
110334,88
110344,28
110355,100
110358,81
110359,60
110363,130
110368,106
110371,58
110377,50
110384,35
110393,83
110394,77
110397,79
110411,38
110412,82
110416,44
110417,172
110421,113
110422,110
110430,79
110436,10
110442,12
110444,36
110462,64
110463,69
110472,82
110476,22
110481,89
110489,71
110491,25
110492,72
110495,44
110499,25
110501,30
110520,85
110523,37
110527,44
110535,27
110537,19
110542,40
110544,60
110545,26
110562,48
110571,68
110573,58
110575,61
110576,22
110577,39
110578,63
110584,58
110609,57
110635,82
110636,87
110642,11
110644,55
110645,61
110653,45
110655,62
110659,45
110667,124
110671,48
110672,54
110677,123
110679,82
110690,51
110696,80
110702,37
110703,105
110725,20
110727,152
110732,26
110734,75
110736,97
110744,10
110756,85
110773,59
110774,82
110785,71
110788,49
110805,49
110809,41
110811,43
110812,47
110814,78
110817,34
110818,52
110820,47
110821,36
110831,52
110838,80
110841,120
110842,78
110844,62
110848,101
110851,93
110858,98
110864,42
110867,122
110869,144
110875,58
110888,69
110899,2
110904,41
110905,108
110909,72
110912,19
110919,68
110925,112
110932,75
110936,59
110944,33
110945,63
110954,52
110960,131
110963,58
110964,41
110978,112
111009,8
111016,62
111018,82
111023,79
111031,104
111034,51
111036,32
111040,17
111041,81
111045,22
111046,100
111058,107
111065,73
111099,85
111112,56
111124,42
111126,12
111136,62
111137,133
111142,66
111150,46
111160,93
111161,46
111162,76
111163,53
111165,40
111167,128
111168,31
111175,74
111181,86
111182,160
111190,143
111214,62
111230,82
111237,81
111238,75
111244,77
111248,50
111249,75
111250,11
111253,20
111254,66
111258,79
111260,112
111279,266
111283,31
111286,46
111289,50
111291,42
111292,136
111295,72
111315,40
111317,108
111337,27
111338,28
111350,36
111368,24
111369,19
111374,163
111375,71
111377,8
111384,65
111386,164
111388,35
111389,33
111390,165
111392,51
111399,35
111409,21
111423,66
111425,24
111430,42
111434,40
111440,135
111442,53
111446,100
111454,99
111455,91
111457,43
111460,100
111462,55
111464,90
111471,71
111472,117
111473,101
111475,25
111477,87
111484,98
111485,51
111495,93
111499,72
111504,27
111519,59
111525,25
111531,82
111534,78
111536,36
111540,34
111547,116
111552,20
111554,67
111557,34
111561,38
111565,102
111567,59
111568,23
111574,70
111583,93
111602,49
111612,42
111618,9
111627,31
111630,103
111635,55
111640,123
111642,37
111644,80
111646,116
111647,46
111659,64
111661,79
111662,44
111672,105
111679,73
111680,81
111682,67
111684,86
111721,40
111729,19
111739,50
111744,26
111745,62
111751,107
111755,93
111756,96
111763,49
111764,98
111766,110
111773,70
111777,69
111782,36
111796,57
111817,69
111823,98
111834,85
111835,57
111836,24
111837,37
111841,55
111842,65
111854,156
111856,77
111857,49
111863,19
111871,70
111878,112
111880,67
111881,148
111883,38
111885,31
111903,47
111909,30
111923,65
111925,58
111927,55
111928,96
111930,36
111936,10
111947,42
111949,25
111968,65
111969,103
111970,67
111974,32
111981,87
111984,70
111993,48
111998,91
112001,99
112003,19
112006,152
112011,39
112016,92
112017,53
112029,16
112032,26
112034,127
112050,75
112051,90
112052,28
112055,119
112056,94
112059,36
112060,56
112063,51
112068,92
112070,68
112071,61
112072,86
112073,32
112074,19
112075,50
112079,11
112081,97
112090,33
112092,66
112100,110
112116,18
112121,58
112133,43
112149,89
112152,92
112161,61
112162,74
112163,79
112168,66
112169,60
112183,96
112207,58
112208,90
112216,56
112218,73
112226,70
112228,45
112241,135
112247,56
112248,14
112250,30
112252,85
112261,73
112266,165
112268,37
112270,98
112276,85
112277,66
112279,66
112281,37
112295,46
112297,137
112307,104
112314,112
112330,114
112341,50
112351,47
112362,16
112365,65
112388,54
112395,24
112405,50
112409,185
112415,62
112440,135
112447,62
112449,31
112450,58
112453,18
112473,52
112483,32
112493,16
112496,43
112501,49
112505,35
112506,44
112512,13
112520,59
112521,35
112522,51
112523,21
112527,90
112528,89
112535,83
112538,108
112540,120
112542,74
112544,76
112552,49
112554,50
112555,82
112559,95
112561,49
112576,80
112594,21
112595,136
112597,57
112605,10
112625,44
112627,85
112628,64
112630,122
112634,79
112635,24
112636,121
112637,23
112665,81
112667,34
112668,92
112672,65
112674,57
112679,158
112690,107
112693,94
112702,2
112724,33
112731,42
112733,56
112736,34
112738,69
112753,81
112756,117
112757,62
112760,100
112764,33
112770,36
112771,36
112776,27
112781,17
112796,49
112799,34
112810,31
112826,40
112836,48
112849,31
112854,24
112855,99
112859,58
112860,127
112862,162
112866,61
112868,37
112869,29
112872,50
112877,60
112879,126
112883,35
112884,55
112886,61
112894,86
112899,75
112906,70
112909,47
112910,64
112912,130
112913,117
112919,121
112923,64
112947,25
112968,59
112974,52
112978,104
112982,57
112985,107
112987,46
112989,71
112992,46
113001,81
113003,121
113006,156
113008,128
113018,107
113019,43
113020,99
113042,69
113050,150
113054,99
113055,74
113058,11
113059,42
113063,45
113071,157
113073,81
113076,75
113077,41
113081,71
113083,73
113102,31
113108,89
113109,45
113113,42
113117,48
113129,98
113137,148
113138,45
113143,77
113144,75
113146,111
113147,61
113152,68
113160,143
113161,146
113163,27
113188,81
113204,134
113218,43
113232,48
113233,47
113235,20
113239,58
113242,52
113247,48
113259,67
113260,20
113271,21
113277,56
113290,78
113300,38
113301,29
113302,48
113310,80
113312,57
113315,52
113318,69
113319,52
113332,53
113333,40
113339,102
113348,31
113350,71
113356,23
113363,126
113366,38
113368,58
113375,36
113404,46
113405,158
113414,31
113420,74
113431,73
113432,65
113435,72
113437,57
113439,70
113444,69
113446,86
113456,24
113468,49
113477,84
113481,88
113484,34
113490,68
113502,42
113509,20
113518,94
113522,10
113524,40
113527,51
113528,32
113530,38
113535,67
113540,77
113553,91
113554,32
113557,51
113559,143
113567,89
113568,35
113580,20
113581,116
113621,126
113637,55
113641,105
113646,38
113650,158
113669,177
113670,61
113675,94
113677,59
113682,120
113689,63
113692,94
113694,44
113697,29
113699,50
113700,84
113711,49
113712,36
113714,49
113716,34
113720,63
113722,97
113729,130
113732,41
113733,24
113735,11
113743,24
113750,96
113753,129
113757,20
113759,103
113760,31
113764,38
113768,71
113769,43
113780,60
113782,75
113783,102
113786,106
113787,63
113789,33
113807,98
113809,82
113813,96
113836,78
113837,33
113839,16
113845,111
113853,57
113856,87
113870,57
113871,29
113872,50
113876,98
113877,34
113882,153
113884,62
113891,42
113901,75
113908,13
113909,39
113921,37
113928,65
113931,66
113932,108
113946,43
113948,15
113958,35
113959,79
113962,50
113965,96
113978,100
113979,44
113981,101
113983,38
113984,83
113985,44
113986,70
113987,35
113989,29
113992,70
114006,18
114007,123
114032,46
114043,146
114044,71
114045,94
114050,50
114052,55
114057,45
114061,60
114065,63
114067,85
114071,58
114076,56
114082,70
114083,31
114084,64
114085,70
114088,42
114089,62
114092,30
114095,94
114106,54
114110,63
114112,42
114114,24
114118,75
114124,22
114125,103
114126,64
114137,86
114140,39
114142,62
114143,69
114144,92
114145,87
114148,35
114150,43
114154,102
114165,35
114169,39
114170,48
114171,76
114174,86
114176,82
114182,22
114183,135
114186,31
114187,21
114190,40
114193,55
114196,60
114199,101
114204,142
114207,152
114217,37
114235,61
114236,58
114241,72
114246,21
114254,202
114259,20
114262,109
114263,29
114266,37
114267,39
114270,81
114285,79
114298,40
114300,88
114309,34
114316,190
114318,98
114321,98
114326,91
114327,45
114329,45
114356,25
114358,45
114359,41
114360,53
114365,80
114377,69
114390,98
114391,87
114392,41
114401,140
114402,62
114406,74
114410,17
114411,252
114419,19
114440,53
114442,39
114447,79
114464,24
114466,36
114471,64
114475,39
114480,142
114487,67
114493,71
114495,62
114496,169
114497,23
114498,24
114500,25
114512,146
114514,11
114518,74
114523,83
114529,31
114550,75
114566,59
114568,78
114578,27
114581,76
114583,48
114589,64
114593,107
114596,54
114601,56
114607,104
114608,32
114609,55
114614,81
114615,70
114628,29
114630,51
114645,16
114669,47
114672,50
114674,75
114681,85
114682,16
114684,100
114687,85
114688,59
114689,32
114692,24
114700,88
114701,65
114709,42
114718,138
114726,54
114733,58
114734,84
114735,91
114738,104
114742,54
114744,104
114748,55
114753,82
114756,50
114761,48
114772,26
114778,73
114779,48
114781,66
114792,122
114794,83
114797,10
114800,86
114805,33
114811,30
114820,121
114827,60
114839,17
114847,56
114850,109
114854,121
114858,60
114863,89
114874,68
114878,57
114882,70
114900,88
114904,62
114912,149
114919,44
114920,16
114923,45
114946,91
114960,29
114967,169
114974,55
114999,112
115001,99
115008,30
115010,68
115023,28
115032,112
115036,107
115055,123
115068,63
115070,70
115072,87
115073,83
115074,55
115078,40
115080,39
115089,37
115100,88
115104,13
115108,112
115131,68
115137,71
115142,61
115158,99
115159,153
115163,58
115169,71
115176,34
115180,53
115191,70
115193,25
115198,123
115200,17
115211,84
115212,9
115229,176
115243,72
115258,102
115261,68
115268,64
115269,26
115276,84
115280,76
115287,44
115289,48
115292,45
115303,118
115304,124
115305,103
115307,94
115309,80
115313,45
115315,78
115316,110
115318,56
115319,113
115320,84
115322,12
115329,25
115335,27
115353,60
115355,95
115359,42
115369,158
115377,134
115379,43
115384,86
115395,110
115397,92
115398,22
115415,108
115431,32
115434,71
115446,59
115447,56
115459,92
115460,106
115463,108
115464,57
115466,88
115467,85
115475,61
115476,51
115478,38
115491,243
115497,11
115500,97
115502,171
115510,45
115520,26
115521,171
115528,108
115537,77
115542,118
115549,41
115558,85
115561,40
115562,86
115563,45
115566,51
115567,97
115570,116
115572,35
115573,38
115589,38
115590,84
115598,39
115604,39
115607,147
115620,190
115626,12
115639,35
115641,72
115642,28
115647,45
115649,17
115650,111
115667,113
115669,48
